Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,model,split,month,Activity,Num Annotations,Day_Night,SunPos_azimuth,SunPos_zenith,Hour,Weekday,Weekday_name,Timeslot,Timeslot_name,precision,recall,accuracy,f1_score
20210426,clip_0_0000,5,26/04/2021 00:00,1.7,82,0,-1,261,1.9,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004135072,5,night,10.75375317,108.9042095,0,0,Monday,1,Early Post-Midnight,0,0,0,0
20210410,clip_30_1328,115,10/04/2021 13:28,7.1,49,0,-2.9,275,5.7,658,10,FasterRCNN,feb_month,jan_apr_aug,0.006560734,9,day,219.4666151,54.69915374,13,5,Saturday,5,Early Afternoon,0.333333333,0.111111111,0.090909091,0.166666667
20210410,clip_53_2334,115,10/04/2021 23:34,-0.4,92,0,-1.5,209,1.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005096706,5,night,3.419123934,114.5919866,23,5,Saturday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210410,clip_41_1817,115,10/04/2021 18:17,3.5,71,0,-1.2,273,2.5,9,0,FasterRCNN,feb_month,jan_apr_aug,0.004530342,8,day,286.0845784,89.96100443,18,5,Saturday,7,Early Evening,0.666666667,0.75,0.545454545,0.705882353
20210409,clip_8_0344,115,09/04/2021 03:44,3.3,94,0.2,2.5,267,4.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003754695,5,night,65.1944969,96.42721873,3,4,Friday,2,Late Post-Midnight,0.333333333,1,0.333333333,0.5
20210402,clip_32_1416,115,02/04/2021 14:16,10.6,44,0,-1.1,348,4.1,512,10,FasterRCNN,feb_month,jan_apr_aug,0.003575836,7,day,230.4342022,61.85625982,14,4,Friday,5,Early Afternoon,0.666666667,0.285714286,0.25,0.4
20210401,clip_31_1333,115,01/04/2021 13:33,9.9,45,0,-1.3,344,3.5,596,10,FasterRCNN,feb_month,jan_apr_aug,0.007809025,15,day,218.7461884,58.09410127,13,3,Thursday,5,Early Afternoon,1,0.2,0.2,0.333333333
20210424,clip_36_1610,115,24/04/2021 16:10,8,32,0,-7.6,340,3.4,388,10,FasterRCNN,feb_month,jan_apr_aug,0.015335399,17,day,262.8291952,69.7307015,16,5,Saturday,6,Late Afternoon,0.333333333,0.058823529,0.052631579,0.1
20210425,clip_0_0000,5,25/04/2021 00:00,-2.3,88,0,-4.1,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.00112638,3,night,10.74610039,109.2305987,0,6,Sunday,1,Early Post-Midnight,0.666666667,0.666666667,0.5,0.666666667
20210429,clip_18_0819,23,29/04/2021 08:19,10.9,62,0,4,54,2.8,557,7.5,FasterRCNN,feb_month,jan_apr_aug,0.000761995,5,day,122.9392006,54.13667156,8,3,Thursday,3,Early Morning,0,0,0,0
20210401,clip_40_1738,5,01/04/2021 17:38,5.5,61,0,-1.3,273,2.2,39,0,FasterRCNN,feb_month,jan_apr_aug,0.006299714,8,day,275.5510567,87.57991385,17,3,Thursday,6,Late Afternoon,0.8,0.5,0.444444444,0.615384615
20210427,clip_53_2335,115,27/04/2021 23:35,-2,85,0,-4.2,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000988548,5,night,4.390543818,108.7169939,23,1,Tuesday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210429,clip_53_2352,115,29/04/2021 23:52,6.3,80,0,3.2,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001398392,5,night,8.744856119,107.8246441,23,3,Thursday,8,Late Evening,0,0,0,0
20210418,clip_37_1623,115,18/04/2021 16:23,16.9,35,0,1.3,59,2.1,286,10,FasterRCNN,feb_month,jan_apr_aug,0.007181068,17,day,264.1906088,73.00142938,16,6,Sunday,6,Late Afternoon,1,0.176470588,0.176470588,0.3
20210424,clip_53_2333,115,24/04/2021 23:33,-1.9,85,0,-4.2,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004360242,4,night,3.792589625,109.7013103,23,5,Saturday,8,Late Evening,1,0.75,0.75,0.857142857
20210408,clip_17_0740,115,08/04/2021 07:40,3.8,52,0,-5.1,299,6.6,302,10,FasterRCNN,feb_month,jan_apr_aug,0.004550377,5,day,116.1571006,65.61943835,7,3,Thursday,3,Early Morning,0.333333333,1,0.333333333,0.5
20210420,clip_34_1506,115,20/04/2021 15:06,17.7,29,0,-0.4,331,3.2,473,10,FasterRCNN,feb_month,jan_apr_aug,0.00561098,18,day,247.4215644,62.39109649,15,1,Tuesday,6,Late Afternoon,0,0,0,0
20210423,clip_30_1257,115,23/04/2021 12:57,9.7,40,0,-3.1,317,3.2,824,10,FasterRCNN,feb_month,jan_apr_aug,0.005133159,6,day,213.0340128,48.14042698,12,4,Friday,5,Early Afternoon,0,0,0,0
20210427,clip_0_0000,5,27/04/2021 00:00,-2.6,73,0,-6.8,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000709196,3,night,10.75959629,108.5817319,0,1,Tuesday,1,Early Post-Midnight,0.333333333,0.333333333,0.2,0.333333333
20210416,clip_54_2342,115,16/04/2021 23:42,4.6,80,0,1.3,40,0.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001239958,5,night,5.860609642,112.3269281,23,4,Friday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210407,clip_0_0000,5,07/04/2021 00:00,1.4,75,0,-2.6,289,2.9,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006359748,3,night,10.33314806,115.6651709,0,2,Wednesday,1,Early Post-Midnight,0.666666667,0.666666667,0.5,0.666666667
20210417,clip_35_2317,115,17/04/2021 23:17,5.4,73,0,1.1,38,0.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005034402,5,night,359.2765148,112.1333779,23,5,Saturday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210412,clip_32_1430,115,12/04/2021 14:30,6.5,59,0,-0.9,247,5.8,573,10,FasterRCNN,feb_month,jan_apr_aug,0.005651191,3,day,236.5860336,60.32496668,14,0,Monday,5,Early Afternoon,0.333333333,0.333333333,0.2,0.333333333
20210424,clip_0_0000,5,24/04/2021 00:00,2.6,70,0,-2.3,336,2.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003907987,2,night,10.73667256,109.5608138,0,5,Saturday,1,Early Post-Midnight,0.666666667,1,0.666666667,0.8
20210425,clip_26_1201,115,25/04/2021 12:01,8.9,27,0,-8.9,0,4.7,825,10,FasterRCNN,feb_month,jan_apr_aug,0.00846262,14,day,194.9340723,44.4354195,12,6,Sunday,5,Early Afternoon,0.666666667,0.142857143,0.133333333,0.235294118
20210430,clip_0_0000,5,30/04/2021 00:00,5.9,80,0,2.7,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004514846,5,night,10.76594811,107.6386062,0,4,Friday,1,Early Post-Midnight,0,0,0,0
20210403,clip_28_1222,8,03/04/2021 12:22,9,37,0,-5,6,3.4,666,10,FasterRCNN,feb_month,jan_apr_aug,0.010525919,7,day,198.3854491,52.79290634,12,5,Saturday,5,Early Afternoon,0.333333333,0.142857143,0.111111111,0.2
20210421,clip_32_1440,115,21/04/2021 14:40,10.3,47,0,-0.4,298,7.7,695,9.5,FasterRCNN,feb_month,jan_apr_aug,0.006772535,3,day,241.3471323,58.94405319,14,2,Wednesday,5,Early Afternoon,0,0,0,0
20210416,clip_0_0000,5,16/04/2021 00:00,0.1,86,0,-1.9,352,0.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005301982,5,night,10.6010394,112.3289886,0,4,Friday,1,Early Post-Midnight,0.333333333,1,0.333333333,0.5
20210430,clip_53_2346,115,30/04/2021 23:46,-0.7,84,0,-3.1,104,0.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004874125,3,night,7.234834112,107.6333632,23,4,Friday,8,Late Evening,0.333333333,0.333333333,0.2,0.333333333
20210422,clip_35_1526,115,22/04/2021 15:26,10.5,45,0,-1.1,311,4.7,469,10,FasterRCNN,feb_month,jan_apr_aug,0.008159438,6,day,252.5733366,64.4148709,15,3,Thursday,6,Late Afternoon,0,0,0,0
20210404,clip_0_0000,5,04/04/2021 00:00,1.3,92,0,0.1,202,2.6,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000757173,5,night,10.22068152,116.8169018,0,6,Sunday,1,Early Post-Midnight,0,0,0,0
20210416,clip_22_0953,5,16/04/2021 09:53,11.4,34,0,-4.1,63,2.5,791,10,FasterRCNN,feb_month,jan_apr_aug,0.004954548,5,day,151.4156591,49.69300589,9,4,Friday,4,Late Morning,0.333333333,1,0.333333333,0.5
20210415,clip_29_1329,115,15/04/2021 13:29,11.6,31,0,-4.9,38,2.8,740,10,FasterRCNN,feb_month,jan_apr_aug,0.003622146,7,day,220.9080251,53.20392277,13,3,Thursday,5,Early Afternoon,0.8,0.571428571,0.5,0.666666667
20210430,clip_37_1632,115,30/04/2021 16:32,11.6,30,0,-5.4,39,1.6,353,6.5,FasterRCNN,feb_month,jan_apr_aug,0.011742722,18,day,268.8409164,71.25867888,16,4,Friday,6,Late Afternoon,0.8,0.222222222,0.210526316,0.347826087
20210414,clip_39_1732,115,14/04/2021 17:32,6.9,41,0,-5.3,354,1.8,97,10,FasterRCNN,feb_month,jan_apr_aug,0.007619458,10,day,277.6891578,83.32509473,17,2,Wednesday,6,Late Afternoon,0.6,0.9,0.5625,0.72
20210130,clip_36_1613,115,30/01/2021 16:13,-0.3,98,0.1,-0.5,241,2.1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.010099692,11,day,243.8742086,94.19433027,16,5,Saturday,6,Late Afternoon,0.6,0.818181818,0.529411765,0.692307692
20210126,clip_21_0947,5,26/01/2021 09:47,-0.9,99,0,-1.1,244,0.4,77,0,FasterRCNN,feb_month,jan_apr_aug,0.007264752,5,day,154.4970874,78.75253798,9,1,Tuesday,4,Late Morning,0.333333333,1,0.333333333,0.5
20210120,clip_16_0909,115,20/01/2021 09:09,3.6,100,0,3.6,148,3.6,11,0,FasterRCNN,feb_month,jan_apr_aug,0.010895197,3,day,146.5427575,82.52893444,9,2,Wednesday,4,Late Morning,1,1,1,1
20210126,clip_29_1321,115,26/01/2021 13:21,2.2,79,0,-1,269,1.5,215,10,FasterRCNN,feb_month,jan_apr_aug,0.011867681,6,day,206.0328282,78.84669994,13,1,Tuesday,5,Early Afternoon,0.666666667,0.333333333,0.285714286,0.444444444
20210127,clip_12_2013,115,27/01/2021 20:13,-1,94,0,-1.8,343,2.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006580911,4,night,295.1417313,126.4704527,20,2,Wednesday,7,Early Evening,0.8,1,0.8,0.888888889
20210120,clip_23_1225,5,20/01/2021 12:25,6.1,100,0.2,6.1,197,4.4,27,0,FasterRCNN,feb_month,jan_apr_aug,0.010165364,5,day,192.8686154,77.79961989,12,2,Wednesday,5,Early Afternoon,0.714285714,1,0.714285714,0.833333333
20210129,clip_17_0813,115,29/01/2021 08:13,-5.9,95,0,-6.6,48,0.7,27,0,FasterRCNN,feb_month,jan_apr_aug,0.008482442,3,night,132.9088869,85.52013674,8,4,Friday,3,Early Morning,1,1,1,1
20210109,clip_34_1620,103,09/01/2021 16:20,0.4,93,0,-0.6,215,1.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.009800766,11,night,244.1454176,99.66169809,16,5,Saturday,6,Late Afternoon,0.588235294,0.909090909,0.555555556,0.714285714
20210112,clip_26_1540,5,12/01/2021 15:40,0.9,69,0,-4.2,297,4.6,0,0,FasterRCNN,feb_month,jan_apr_aug,0.010040899,8,day,236.0839215,94.40739319,15,1,Tuesday,6,Late Afternoon,0.666666667,0.75,0.545454545,0.705882353
20210110,clip_28_1230,5,10/01/2021 12:30,3.2,79,0,0,261,2,158,10,FasterRCNN,feb_month,jan_apr_aug,0.025733734,18,day,194.6021359,79.91054288,12,6,Sunday,5,Early Afternoon,0.565217391,0.722222222,0.464285714,0.634146341
20210111,clip_39_1802,115,11/01/2021 18:02,5.7,97,0.4,5.2,257,5.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004603176,5,night,264.587551,112.5731673,18,0,Monday,7,Early Evening,0.333333333,1,0.333333333,0.5
20210114,clip_45_2227,115,14/01/2021 22:27,-2.6,87,0,-4.4,17,1.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002049611,5,night,335.7106248,142.2864927,22,3,Thursday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210124,clip_25_1113,115,24/01/2021 11:13,1,98,0,0.8,216,1.2,124,0,FasterRCNN,feb_month,jan_apr_aug,0.014516847,9,day,175.2720943,76.1848884,11,6,Sunday,4,Late Morning,0.666666667,0.666666667,0.5,0.666666667
20210130,clip_19_0846,5,30/01/2021 08:46,-1.7,90,0,-3.1,238,1.5,72,3,FasterRCNN,feb_month,jan_apr_aug,0.006417051,5,day,140.0282679,82.25337586,8,5,Saturday,3,Early Morning,0.333333333,1,0.333333333,0.5
20210121,clip_29_1537,5,21/01/2021 15:37,4,83,0,1.5,183,8.4,2,0,FasterRCNN,feb_month,jan_apr_aug,0.003299072,4,day,235.7185061,92.17532797,15,3,Thursday,6,Late Afternoon,0.8,1,0.8,0.888888889
20210127,clip_14_2109,5,27/01/2021 21:09,-2,91,0,-3.3,338,2.3,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005371448,2,night,310.3248911,132.8604324,21,2,Wednesday,8,Late Evening,0.333333333,0.5,0.25,0.4
20210112,clip_0_0000,5,12/01/2021 00:00,1.2,88,0,-0.5,314,2.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001702141,5,night,12.54651937,144.1257474,0,1,Tuesday,1,Early Post-Midnight,0.333333333,1,0.333333333,0.5
20210108,clip_5_1418,115,08/01/2021 14:18,-0.1,94,0,-0.9,18,2.4,9,0,FasterRCNN,feb_month,jan_apr_aug,0.001584627,0,day,218.9888527,86.70535346,14,4,Friday,5,Early Afternoon,0,0,0,0
20210117,clip_31_1510,115,17/01/2021 15:10,-0.6,87,0,-2.4,173,0.9,6,0,FasterRCNN,feb_month,jan_apr_aug,0.003629167,7,day,229.9501741,89.64644977,15,6,Sunday,6,Late Afternoon,0.714285714,0.714285714,0.555555556,0.714285714
20210123,clip_51_2353,115,23/01/2021 23:53,1.8,93,0,0.8,139,2.6,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005139116,2,night,7.935200552,141.9625188,23,5,Saturday,8,Late Evening,0.666666667,1,0.666666667,0.8
20210125,clip_34_1705,5,25/01/2021 17:05,-0.6,96,0,-1.1,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.018774219,9,night,253.9151664,102.0102059,17,0,Monday,6,Late Afternoon,0.6,1,0.6,0.75
20210127,clip_0_1437,5,27/01/2021 14:37,-0.2,100,0,-0.2,20,1.4,16,0,FasterRCNN,feb_month,jan_apr_aug,0.01216831,7,day,223.2966473,84.37489518,14,2,Wednesday,5,Early Afternoon,0.636363636,1,0.636363636,0.777777778
20210116,clip_20_1228,36,16/01/2021 12:28,-2,82,0,-4.8,206,0.4,190,10,FasterRCNN,feb_month,jan_apr_aug,0.021403881,19,day,193.7635326,78.74714193,12,5,Saturday,5,Early Afternoon,0.551724138,0.842105263,0.5,0.666666667
20210108,clip_22_2355,115,08/01/2021 23:55,0.1,94,0,-0.7,17,2.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003873414,4,night,11.14015206,144.6868191,23,4,Friday,8,Late Evening,0,0,0,0
20210121,clip_24_1317,5,21/01/2021 13:17,5,74,0,0.7,199,9.6,173,10,FasterRCNN,feb_month,jan_apr_aug,0.007549743,3,day,205.0782294,79.84359871,13,3,Thursday,5,Early Afternoon,1,1,1,1
20210111,clip_51_2338,115,11/01/2021 23:38,1.6,90,0,0.2,329,3.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004438678,0,night,3.805490329,144.5538053,23,0,Monday,8,Late Evening,0,0,0,0
20210110,clip_0_0000,5,10/01/2021 00:00,-0.2,86,0,-2.2,195,5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000924224,5,night,12.92861372,144.4118005,0,6,Sunday,1,Early Post-Midnight,0,0,0,0
20210111,clip_15_0641,5,11/01/2021 06:41,3.3,98,0.1,2.9,201,4.5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006389216,5,night,116.7610375,98.82268059,6,0,Monday,3,Early Morning,0.333333333,1,0.333333333,0.5
20210129,clip_19_1116,5,29/01/2021 11:16,-2.1,83,0,-4.6,51,2.1,219,10,FasterRCNN,feb_month,jan_apr_aug,0.005694132,7,day,175.6985943,74.88154945,11,4,Friday,4,Late Morning,0.666666667,0.857142857,0.6,0.75
20210113,clip_14_0617,5,13/01/2021 06:17,-0.4,98,0,-0.7,0,0,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005664027,2,night,111.6359958,101.6159115,6,2,Wednesday,3,Early Morning,0.666666667,1,0.666666667,0.8
20210112,clip_10_0434,115,12/01/2021 04:34,-1.2,81,0,-4.1,287,1.9,0,0,FasterRCNN,feb_month,jan_apr_aug,0.003210742,5,night,91.0313005,115.3656149,4,1,Tuesday,2,Late Post-Midnight,0.333333333,1,0.333333333,0.5
20210122,clip_39_1830,32,22/01/2021 18:30,4.3,93,0.2,3.3,237,5.5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002122942,5,night,271.0337539,114.1050768,18,4,Friday,7,Early Evening,0,0,0,0
20210118,clip_18_0824,65,18/01/2021 08:24,-0.8,98,0,-1.1,174,2.8,11,0,FasterRCNN,feb_month,jan_apr_aug,0.001638348,3,night,136.939727,86.56888417,8,0,Monday,3,Early Morning,1,1,1,1
20210131,clip_9_0412,115,31/01/2021 04:12,-9.7,93,0,-10.6,264,1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005158123,5,night,82.5122407,115.5464801,4,6,Sunday,2,Late Post-Midnight,0.333333333,1,0.333333333,0.5
20210115,clip_36_1935,5,15/01/2021 19:35,-6.7,93,0,-7.6,10,1.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.002082234,4,night,284.8826364,124.3306884,19,4,Friday,7,Early Evening,1,0.75,0.75,0.857142857
20210108,clip_6_1627,115,08/01/2021 16:27,0.1,90,0,-1.4,20,2.9,0,0,FasterRCNN,feb_month,jan_apr_aug,0.008344503,9,night,245.5464829,100.6947467,16,4,Friday,6,Late Afternoon,0.615384615,0.888888889,0.571428571,0.727272727
20210114,clip_25_1330,115,14/01/2021 13:30,-2.3,87,0,-4.2,28,2,24,0,FasterRCNN,feb_month,jan_apr_aug,0.007028803,4,day,208.1873043,82.1254426,13,3,Thursday,5,Early Afternoon,0.8,1,0.8,0.888888889
20210131,clip_23_1040,5,31/01/2021 10:40,-0.3,83,0,-2.8,263,1.6,269,10,FasterRCNN,feb_month,jan_apr_aug,0.008109334,2,day,166.7251955,75.09036819,10,6,Sunday,4,Late Morning,0.666666667,1,0.666666667,0.8
20210109,clip_0_0000,5,09/01/2021 00:00,0.1,94,0,-0.8,14,2.4,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001425483,3,night,13.12423896,144.5434783,0,5,Saturday,1,Early Post-Midnight,0,0,0,0
20210108,clip_19_2231,115,08/01/2021 22:31,-0.1,94,0,-0.9,9,2.8,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001382435,3,night,337.7077214,143.5758839,22,4,Friday,8,Late Evening,1,1,1,1
20210125,clip_0_0000,5,25/01/2021 00:00,-0.4,100,0,-0.4,201,1.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004649842,2,night,10.46992644,141.5715347,0,0,Monday,1,Early Post-Midnight,0.333333333,0.5,0.25,0.4
20210115,clip_33_1642,115,15/01/2021 16:42,-2.9,79,0,-6,346,2.1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006074368,7,night,248.6342887,101.2644138,16,4,Friday,6,Late Afternoon,0.714285714,0.714285714,0.555555556,0.714285714
20210110,clip_22_0958,5,10/01/2021 09:58,1.1,93,0,0.1,226,2.1,81,0,FasterRCNN,feb_month,jan_apr_aug,0.007175962,5,day,158.9663557,81.07304211,9,6,Sunday,4,Late Morning,0.333333333,1,0.333333333,0.5
20210113,clip_33_1811,5,13/01/2021 18:11,0.1,81,0,-2.8,20,4.5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005209964,2,night,266.4930715,113.4152606,18,2,Wednesday,7,Early Evening,0.666666667,1,0.666666667,0.8
20210110,clip_36_1607,75,10/01/2021 16:07,0.2,93,0,-0.8,223,2.1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.005242481,10,night,241.5410281,97.91326368,16,6,Sunday,6,Late Afternoon,0.6,0.9,0.5625,0.72
20210122,clip_18_0808,5,22/01/2021 08:08,3.4,90,0,1.9,190,4.9,11,0,FasterRCNN,feb_month,jan_apr_aug,0.007586125,4,night,132.9019454,87.38377433,8,4,Friday,3,Early Morning,0.8,1,0.8,0.888888889
20210131,clip_0_0000,5,31/01/2021 00:00,-5.2,98,0,-5.5,217,1.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.004540768,5,night,9.796137775,140.026801,0,6,Sunday,1,Early Post-Midnight,0.333333333,1,0.333333333,0.5
20210128,clip_0_0000,5,28/01/2021 00:00,-2.4,85,0,-4.6,332,2.6,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001255028,5,night,10.10951032,140.8253577,0,3,Thursday,1,Early Post-Midnight,0.333333333,1,0.333333333,0.5
20210125,clip_24_1246,115,25/01/2021 12:46,3,75,0,-1,29,1.9,309,10,FasterRCNN,feb_month,jan_apr_aug,0.013743256,11,day,197.7567532,77.34553698,12,0,Monday,5,Early Afternoon,0.636363636,0.636363636,0.466666667,0.636363636
20210128,clip_27_1239,5,28/01/2021 12:39,-0.4,72,0,-4.8,4,3.3,287,10,FasterRCNN,feb_month,jan_apr_aug,0.009192347,9,day,196.0636822,76.287979,12,3,Thursday,5,Early Afternoon,0.714285714,0.555555556,0.454545455,0.625
20210118,clip_36_1811,115,18/01/2021 18:11,0.9,100,0.1,0.9,206,1.6,0,0,FasterRCNN,feb_month,jan_apr_aug,0.006660057,2,night,266.7483291,112.4021031,18,0,Monday,7,Early Evening,0.666666667,1,0.666666667,0.8
20210116,clip_27_1536,107,16/01/2021 15:36,-6.1,93,0,-7.1,111,1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.016151045,11,day,235.3218241,93.16124629,15,5,Saturday,6,Late Afternoon,0.636363636,0.636363636,0.466666667,0.636363636
20210114,clip_48_2351,115,14/01/2021 23:51,-3.8,90,0,-5.3,43,1.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001899722,5,night,8.47047346,143.8595859,23,3,Thursday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210126,clip_50_2306,115,26/01/2021 23:06,-0.1,97,0,-0.5,211,2.2,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001868057,5,night,349.7814131,141.0901516,23,1,Tuesday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210111,clip_22_0957,11,11/01/2021 09:57,5.2,98,0.1,4.9,223,5.9,31,0,FasterRCNN,feb_month,jan_apr_aug,0.005336911,6,day,158.6121283,80.9906184,9,0,Monday,4,Late Morning,0.666666667,1,0.666666667,0.8
20210109,clip_29_1311,115,09/01/2021 13:11,1.5,96,0,0.8,226,0.4,163,10,FasterRCNN,feb_month,jan_apr_aug,0.010927076,25,day,204.1054467,81.89839629,13,5,Saturday,5,Early Afternoon,0.56,0.56,0.388888889,0.56
20210128,clip_35_1602,5,28/01/2021 16:02,-3.3,83,0,-5.8,0,0,1,0,FasterRCNN,feb_month,jan_apr_aug,0.010313372,12,day,241.4022985,93.37743031,16,3,Thursday,6,Late Afternoon,0.615384615,0.666666667,0.470588235,0.64
20210108,clip_0_1158,5,08/01/2021 11:58,0,92,0,-1.2,13,2.5,39,0,FasterRCNN,feb_month,jan_apr_aug,0.004698634,8,day,187.2740031,79.4032237,11,4,Friday,4,Late Morning,0.8,0.5,0.444444444,0.615384615
20210129,clip_48_2357,115,29/01/2021 23:57,-2.7,72,0,-7.1,336,1,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001684304,5,night,8.780875611,140.3653673,23,4,Friday,8,Late Evening,0.333333333,1,0.333333333,0.5
20210109,clip_16_0707,83,09/01/2021 07:07,0.4,96,0,-0.2,4,1.7,0,0,FasterRCNN,feb_month,jan_apr_aug,0.001544841,5,night,122.3070683,95.91079896,7,5,Saturday,3,Early Morning,0.333333333,1,0.333333333,0.5
20210123,clip_23_1108,107,23/01/2021 11:08,2.1,90,0,0.7,185,1.9,109,0,FasterRCNN,feb_month,jan_apr_aug,0.010089445,6,day,174.1316232,76.4843235,11,5,Saturday,4,Late Morning,0.714285714,0.833333333,0.625,0.769230769
20210109,clip_50_2339,115,09/01/2021 23:39,-0.5,86,0,-2.6,192,4.5,0,0,FasterRCNN,feb_month,jan_apr_aug,0.000942486,2,night,4.548553561,144.8479115,23,5,Saturday,8,Late Evening,0.666666667,1,0.666666667,0.8
